330;23/06/2023;;100;;;;;;;;;
330;23/06/2023;;100;;;;;;;;;
330;23/06/2023;;100;;;;;;;;;
365;23/06/2023;;100;;;;;;;;;
330;26/06/2023;;100;;;;;;;;;
330;26/06/2023;;100;;;;;;;;;
330;26/06/2023;;100;;;;;;;;;
366;26/06/2023;;100;;;;;;;;;
330;27/06/2023;;100;;;;;;;;;
330;27/06/2023;;100;;;;;;;;;
366;27/06/2023;;50;;;;;;;;;
365;27/06/2023;;50;;;;;;;;;
330;28/06/2023;;100;;;;;;;;;
330;28/06/2023;;100;;;;;;;;;
330;28/06/2023;;100;;;;;;;;;
365;28/06/2023;;100;;;;;;;;;
330;29/06/2023;;100;;;;;;;;;
330;29/06/2023;;100;;;;;;;;;
330;29/06/2023;;100;;;;;;;;;
330;29/06/2023;;100;;;;;;;;;
365;29/06/2023;;100;;;;;;;;;
330;30/06/2023;;100;;;;;;;;;
330;30/06/2023;;100;;;;;;;;;
330;30/06/2023;;100;;;;;;;;;
330;30/06/2023;;100;;;;;;;;;
346;30/06/2023;;100;;;;;;;;;
346;30/06/2023;;100;;;;;;;;;
365;30/06/2023;;100;;;;;;;;;
364;01/07/2023;;100;;;;;;;;;
364;01/07/2023;;100;;;;;;;;;
364;03/07/2023;;100;;;;;;;;;
329;03/07/2023;;50;;;;;;;;;
364;03/07/2023;;50;;;;;;;;;
329;04/07/2023;;100;;;;;;;;;
314;04/07/2023;;50;;;;;;;;;
314;04/07/2023;;50;;;;;;;;;
346;04/07/2023;;50;;;;;;;;;
346;04/07/2023;;50;;;;;;;;;
346;04/07/2023;;100;;;;;;;;;
329;05/07/2023;;100;;;;;;;;;
321;05/07/2023;;100;;;;;;;;;
321;05/07/2023;;100;;;;;;;;;
329;06/07/2023;;100;;;;;;;;;
322;06/07/2023;;50;;;;;;;;;
329;07/07/2023;;100;;;;;;;;;
320;07/07/2023;;100;;;;;;;;;
321;07/07/2023;;100;;;;;;;;;
329;10/07/2023;;100;;;;;;;;;
378;10/07/2023;;100;;;;;;;;;
329;11/07/2023;;100;;;;;;;;;
382;11/07/2023;;100;;;;;;;;;
329;12/07/2023;;100;;;;;;;;;
382;12/07/2023;;100;;;;;;;;;
378;12/07/2023;;100;;;;;;;;;
348;25/06/2023;;;;;;;;;;;9.4
336;30/06/2023;;;;;;;;;;;11.7
336;01/07/2023;;;;;;;;;;;16.1
380;17/07/2023;;;;;;;;;;;51.4
320;30/05/2023;7;;18.5;;;;;;;;
320;30/05/2023;7;;37;;;;;;;;
320;31/05/2023;7;;29.5;;;;;;;;
320;01/05/2023;7;;41.59;;;;;;;;
319;25/05/2023;7;;49.5;;;;;;;;
319;25/05/2023;7;;182.08;;;;;;;;
319;25/05/2023;7;;;;;;;;;;6
314;23/05/2023;7;;26.8;;;;;;;;
314;23/05/2023;7;;31.36;;;;;;;;
314;24/05/2023;7;;18;;;;;;;;
314;24/05/2023;7;;92;;;;;;;;
314;25/05/2023;7;;25;;;;;;;;
314;25/05/2023;7;;94;;;;;;;;
314;26/05/2023;7;;;;;;;;;;6
314;26/05/2023;7;;18.60;;;;;;;;
314;26/05/2023;7;;87.8;;;;;;;;
314;29/05/2023;7;;26;;;;;;;;
314;29/05/2023;7;;90.9;;;;;;;;
314;29/05/2023;7;;;;;;;;;;5
314;30/05/2023;7;;49;;;;;;;;
314;30/05/2023;7;;194.24;;;;;;;;
343;22/05/2023;7;;23;;;;;;;;
343;22/05/2023;7;;63.02;;;;;;;;
343;23/05/2023;7;;29.5;;;;;;;;
343;23/05/2023;7;;75.56;;;;;;;;
343;29/05/2023;7;;118.86;;;;;;;;
321;19/05/2023;7;;;;;;18;;;;
321;19/05/2023;7;;32.8;;;;;;;;
321;19/05/2023;7;;46.9;;;;;;;;
321;22/05/2023;7;;32;;;;;;;;
321;22/05/2023;7;;51.9;;;;;;;;
321;01/06/2023;7;;;;;;;;;;5
378;07/07/2023;3;;;;20.8;;;;;;
378;10/07/2023;3;;;;7.2;;;;;;
382;11/07/2023;3;;;;16;;;;;;
378;13/07/2023;;100;;;;;;;;;
378;13/07/2023;;100;;;;;;;;;
378;13/07/2023;;100;;;;;;;;;
313;14/07/2023;;150;;;;;;;;;
313;14/07/2023;;100;;;;;;;;;
329;14/07/2023;;100;;;;;;;;;
378;14/07/2023;;100;;;;;;;;;
378;14/07/2023;;100;;;;;;;;;
378;14/07/2023;;100;;;;;;;;;
348;16/07/2023;;150;;;;;;;;;
348;16/07/2023;;100;;;;;;;;;
329;17/07/2023;;100;;;;;;;;;
380;17/07/2023;;50;;;;;;;;;
348;17/07/2023;;50;;;;;;;;;
378;17/07/2023;;50;;;;;;;;;
344;17/07/2023;;50;;;;;;;;;
329;18/07/2023;;100;;;;;;;;;
382;18/07/2023;;50;;;;;;;;;
329;19/07/2023;;100;;;;;;;;;
330;19/07/2023;;50;;;;;;;;;
380;19/07/2023;;150;;;;;;;;;
380;19/07/2023;;100;;;;;;;;;
329;20/07/2023;;150;;;;;;;;;
329;20/07/2023;;100;;;;;;;;;
363;21/07/2023;;150;;;;;;;;;
363;21/07/2023;;100;;;;;;;;;
363;21/07/2023;;100;;;;;;;;;
329;21/07/2023;;100;;;;;;;;;
384;22/07/2023;;150;;;;;;;;;
363;24/07/2023;;150;;;;;;;;;
363;24/07/2023;;100;;;;;;;;;
329;24/07/2023;;100;;;;;;;;;
322;24/07/2023;;100;;;;;;;;;
348;25/06/2023;;;;;;;;;;;16.5
3;26/06/2023;;;;;;;;;;;9.4
364;30/06/2023;;;;;;;;;;;8.13
336;13/06/2023;;;;;;;;;;;22
322;06/06/2023;5;;;;9.6;;;;;;
330;06/06/2023;5;;;;9.6;;;;;;
322;12/06/2023;5;;;;9.6;;;;;;
330;12/06/2023;5;;;;9.6;;;;;;
331;13/06/2023;5;;;;32;;;;;;
381;14/06/2023;5;;;;19.2;;;;;;
322;19/06/2023;5;;;;19.2;;;;;;
321;25/06/2023;5;;;;16.8;;;;;;
382;11/07/2023;5;;;;8.8;;;;;;
329;12/07/2023;5;;;;20.8;;;;;;
378;12/07/2023;5;;;;20.8;;;;;;
373;19/07/2023;5;;;;19.2;;;;;;
373;19/07/2023;5;;;;19.2;;;;;;
384;20/07/2023;5;;;;16;;;;;;
331;20/07/2023;5;;;;16;;;;;;
381;28/07/2023;5;;;;18.4;;;;;;
378;14/07/2023;5;;;;3.2;;;;;;
344;14/07/2023;5;;;;3.2;;;;;;
378;13/07/2023;5;;;;6.4;;;;;;
348;16/07/2023;5;;;;190.4;;;;;;
363;21/07/2023;5;;;;24;;;;;;
363;24/07/2023;5;;;;10.4;;;;;;
380;26/07/2023;;150;;;;;;;;;
329;27/07/2023;;150;;;;;;;;;
329;28/07/2023;;150;;;;;;;;;
330;28/07/2023;;100;;;;;;;;;
329;31/07/2023;;100;;;;;;;;;
367;31/07/2023;;100;;;;;;;;;
367;31/07/2023;;150;;;;;;;;;
389;01/08/2023;;150;;;;;;;;;
329;01/08/2023;;100;;;;;;;;;
380;17/07/2023;;;;;;;;;;;51.4
389;01/08/2023;;;;;;;;;;;65.4
330;07/08/2023;NF 168.007;;;;;;503.75;;;;
330;08/08/2023;NF 168.144;;;;;;914.05;;;;
330;04/08/2023;NF 289.648;;;;;;2868.97;;;;
395;07/06/2023;12;;;;195;;;;;;
381;13/06/2023;12;;;;16;;;;;;
373;04/06/2023;12;;;;12.8;;;;;;
346;11/07/2023;12;;;;12.8;;;;;;
381;14/07/2023;12;;;;16.4;;;;;;
395;16/07/2023;12;;;;169.6;;;;;;
320;24/07/2023;12;;;;8;;;;;;
395;07/06/2023;13;;;;;;;;;;7.93
395;16/07/2023;13;;;;;;;;;;13.4
321;05/07/2023;NF 165.515;;;;;;51.64;;;;
320;07/07/2023;165.736;;;;;;21.43;;;;
363;21/07/2023;166.893;;;;;;92.46;;;;
380;24/07/2023;NF 25500;;;;;;91;;;;
323;01/07/2023;8;;20.9;;;;;;;;
323;22/06/2023;8;;;;;;;;;;72.6
330;14/06/2023;8;;22;;;;;;;;
330;05/06/2023;8;;21;;;;;;;;
330;06/06/2023;8;;26;;;;;;;;
330;07/06/2023;8;;26;;;;;;;;
330;12/06/2023;8;;22;;;;;;;;
330;13/06/2023;8;;21;;;;;;;;
330;05/06/2023;8;;;;;;9.6;;;;
321;05/07/2023;8;;20;;;;;;;;
321;05/07/2023;8;;50;;;;;;;;
321;05/07/2023;8;;;;;;;;;;3
321;05/07/2023;8;;;;;;;;;;3
321;05/07/2023;8;;;;;;52.56;;;;
344;29/06/2023;8;;6;;;;;;;;
348;05/06/2023;8;;210.5;;;;;;;;
4;05/06/2023;8;;;;;;50.85;;;;
4;07/06/2023;8;;;;;;;;;;90
320;01/06/2023;8;;;;;;16.8;;;;
365;21/06/2023;8;;54.25;;;;;;;;
365;22/06/2023;8;;;;;;8.41;;;;
313;06/06/2023;8;;33;;;;;;;;
313;07/06/2023;8;;34.8;;;;;;;;
313;06/06/2023;8;;82;;;;;;;;
313;07/06/2023;8;;76;;;;;;;;
313;06/06/2023;8;;134.76;;;;;;;;
313;07/06/2023;8;;73;;;;;;;;
336;03/06/2023;8;;;;;;;;;;17.6
313;03/06/2023;8;;;;;;;;;;156.1
322;07/06/2023;8;;;;;;300.51;;;;
322;06/07/2023;8;;;;;;8;;;;
322;17/06/2023;8;;32;;;;;;;;
322;12/06/2023;8;;25;;;;;;;;
322;13/06/2023;8;;36.5;;;;;;;;
322;19/06/2023;8;;30;;;;;;;;
322;20/06/2023;8;;31.5;;;;;;;;
322;21/06/2023;8;;15;;;;;;;;
322;21/06/2023;8;;22.9;;;;;;;;
322;22/06/2023;8;;5.9;;;;;;;;
322;22/06/2023;8;;63.4;;;;;;;;
322;26/06/2023;8;;32.9;;;;;;;;
322;27/06/2023;8;;32.4;;;;;;;;
322;28/06/2023;8;;25.4;;;;;;;;
322;07/06/2023;8;;66.7;;;;;;;;
322;12/06/2023;8;;64.6;;;;;;;;
322;19/06/2023;8;;31.8;;;;;;;;
322;19/06/2023;8;;44.5;;;;;;;;
322;01/06/2023;8;;109.4;;;;;;;;
322;21/06/2023;8;;104.5;;;;;;;;
322;22/06/2023;8;;99.95;;;;;;;;
322;26/06/2023;8;;60.7;;;;;;;;
322;27/06/2023;8;;56.7;;;;;;;;
322;28/06/2023;8;;67.6;;;;;;;;
336;29/05/2023;8;;;;;;;;;;17.6
313;29/05/2023;8;;;;;;;;;;156.1
330;11/08/2023;NF 290.190;;;;;;431.22;;;;
330;11/08/2023;NF 290.191;;;;;;395.98;;;;
330;09/08/2023;NF 9120;;;;;;5070;;;;
330;03/08/2023;;150;;;;;;;;;
330;03/08/2023;;100;;;;;;;;;
323;04/08/2023;;75;;;;;;;;;
323;04/08/2023;;50;;;;;;;;;
330;04/08/2023;;50;;;;;;;;;
330;04/08/2023;;50;;;;;;;;;
330;07/08/2023;;150;;;;;;;;;
330;07/08/2023;;100;;;;;;;;;
330;08/08/2023;;150;;;;;;;;;
330;08/08/2023;;100;;;;;;;;;
330;09/08/2023;;150;;;;;;;;;
330;09/08/2023;;100;;;;;;;;;
330;09/08/2023;;100;;;;;;;;;
370;10/08/2023;;100;;;;;;;;;
370;10/08/2023;;100;;;;;;;;;
330;10/08/2023;;150;;;;;;;;;
330;10/08/2023;;100;;;;;;;;;
330;10/08/2023;;100;;;;;;;;;
330;11/08/2023;;150;;;;;;;;;
330;11/08/2023;;100;;;;;;;;;
330;11/08/2023;;100;;;;;;;;;
330;04/08/2023;NF 289648;;;;;;2868.97;;;;
370;16/08/2023;NF 000307;;;;;;14400;;;;
330;16/08/2023;NF 290572;;;;;;180.17;;;;
330;14/08/2023;;150;;;;;;;;;
330;14/08/2023;;100;;;;;;;;;
330;15/08/2023;;150;;;;;;;;;
330;15/08/2023;;100;;;;;;;;;
386;15/08/2023;;100;;;;;;;;;
386;15/08/2023;;100;;;;;;;;;
386;15/08/2023;;100;;;;;;;;;
386;15/08/2023;;100;;;;;;;;;
336;03/06/2023;;;;;114;;;;;;
313;06/06/2023;;;;;598.4;;;;;;
313;10/07/2023;;;;;306.4;;;;;;
380;17/07/2023;;;;;248;;;;;;
380;19/07/2023;;;;;230.4;;;;;;
330;16/08/2023;;150;;;;;;;;;
330;16/08/2023;;100;;;;;;;;;
330;17/08/2023;;150;;;;;;;;;
330;17/08/2023;;100;;;;;;;;;
330;17/08/2023;;100;;;;;;;;;
330;18/08/2023;;150;;;;;;;;;
330;18/08/2023;;100;;;;;;;;;
353;21/08/2023;;150;;;;;;;;;
353;21/08/2023;;100;;;;;;;;;
353;21/08/2023;;100;;;;;;;;;
353;22/08/2023;;150;;;;;;;;;
353;22/08/2023;;100;;;;;;;;;
353;22/08/2023;;100;;;;;;;;;
353;22/08/2023;;100;;;;;;;;;
353;23/08/2023;;150;;;;;;;;;
353;23/08/2023;;100;;;;;;;;;
353;23/08/2023;;100;;;;;;;;;
353;23/08/2023;;100;;;;;;;;;
353;24/08/2023;;150;;;;;;;;;
353;24/08/2023;;100;;;;;;;;;
353;24/08/2023;;100;;;;;;;;;
353;24/08/2023;;100;;;;;;;;;
353;25/08/2023;;150;;;;;;;;;
353;25/08/2023;;100;;;;;;;;;
353;25/08/2023;;100;;;;;;;;;
353;25/08/2023;;100;;;;;;;;;
287;27/08/2023;;100;;;;;;;;;
323;04/08/2023;6;;;;21.6;;;;;;
330;09/08/2023;6;;;;21.6;;;;;;
330;10/08/2023;6;;;;40;;;;;;
330;11/08/2023;6;;;;38.4;;;;;;
330;14/08/2023;6;;;;26.4;;;;;;
330;15/08/2023;6;;;;42.4;;;;;;
330;16/08/2023;6;;;;24.8;;;;;;
330;17/08/2023;6;;;;19.2;;;;;;
330;03/08/2023;4;;;;16.4;;;;;;
329;31/07/2023;6;;;;28;;;;;;
387;31/07/2023;6;;;;28;;;;;;
330;07/08/2023;6;;;;24.8;;;;;;
329;16/08/2023;6;;;;38.4;;;;;;
402;22/08/2023;6;;;;8.8;;;;;;
329;23/08/2023;6;;;;37.6;;;;;;
3;24/08/2023;6;;;;30.4;;;;;;
370;30/08/2023;NF169893;;;;;;1077.64;;;;
329;27/07/2023;14;;;;18.4;;;;;;
397;21/08/2023;14;;;;28;;;;;;
351;22/08/2023;14;;;;65.6;;;;;;
388;22/08/2023;14;;;;65.6;;;;;;
349;24/08/2023;14;;;;18.4;;;;;;
370;04/09/2023;NF 170145;;;;;;493.36;;;;
370;01/09/2023;NF 025144;;;;;;3950;;;;
370;05/09/2023;NF 170291;;;;;;321.61;;;;
380;19/07/2023;;;;;;;;;;;52
3;25/07/2023;;;;;;;;;;;173.9
3;29/07/2023;;;;;;;;;;;20.8
388;03/08/2023;;;;;;;;;;;23.9
330;01/08/2023;;;;;;;;;;;6.3
330;16/08/2023;SEM PARAR;;;;;;;;;;8
330;10/08/2023;NF 168339;;;;;;86.49;;;;
370;16/08/2023;NF 307;;;;;;14400;;;;
330;18/08/2023;NF 168.965;;;;;;173.76;;;;
353;22/08/2023;NF 169.230;;;;;;1841.53;;;;
370;05/09/2023;NF 170.291;;;;;;321.61;;;;
370;01/09/2023;NF 025.144;;;;;;3950;;;;
370;29/08/2023;;100;;;;;;;;;
370;30/08/2023;;100;;;;;;;;;
330;30/08/2023;;50;;;;;;;;;
370;31/08/2023;;150;;;;;;;;;
370;31/08/2023;;100;;;;;;;;;
370;04/09/2023;;150;;;;;;;;;
370;04/09/2023;;100;;;;;;;;;
370;04/09/2023;;100;;;;;;;;;
370;05/09/2023;;150;;;;;;;;;
370;05/09/2023;;100;;;;;;;;;
370;05/09/2023;;100;;;;;;;;;
351;22/08/2023;15;;;;;;;;;;7.9
388;22/08/2023;15;;;;;;;;;;7.9
4;23/08/2023;662;;;;191.83;;;;;;
330;23/08/2023;662;;900;;;;;;;;
356;19/06/2023;662;;;;384.18;;;;;;
3;21/08/2023;662;;;;6322.65;;;;;;
356;19/06/2023;662;;;;597.64;;;;;;
4;04/08/2023;662;;;;;;;;;;10.4
4;04/08/2023;662;;;;;;;;;;25
4;10/08/2023;662;;34.5;;;;;;;;
4;10/08/2023;662;;28;;;;;;;;
4;10/08/2023;662;;34.49;;;;;;;;
4;10/08/2023;662;;;;;;;;;;52.8
4;10/08/2023;662;;;;;;;;;;10.4
4;10/08/2023;662;;;;46.83;;;;;;
370;05/09/2023;;;82;;;;;;;;
370;11/09/2023;;100;;;;;;;;;
334;08/09/2023;;150;;;;;;;;;
353;11/09/2023;;150;;;;;;;;;
353;11/09/2023;;100;;;;;;;;;
370;02/09/2023;;100;;;;;;;;;
370;12/09/2023;;100;;;;;;;;;
370;12/09/2023;;100;;;;;;;;;
353;12/09/2023;;150;;;;;;;;;
353;12/09/2023;;100;;;;;;;;;
353;13/09/2023;;150;;;;;;;;;
353;13/09/2023;;100;;;;;;;;;
370;15/09/2023;;150;;;;;;;;;
370;15/09/2023;;100;;;;;;;;;
370;15/09/2023;;100;;;;;;;;;
397;18/09/2023;NF 171.174;;;;;;971.92;;;;
397;18/09/2023;;150;;;;;;;;;
390;18/09/2023;;50;;;;;;;;;
390;18/09/2023;;50;;;;;;;;;
370;18/09/2023;;50;;;;;;;;;
370;18/09/2023;;50;;;;;;;;;
397;19/09/2023;;150;;;;;;;;;
370;19/09/2023;;100;;;;;;;;;
370;18/09/2023;;;;;42;;;;;;
390;18/09/2023;;;;;42;;;;;;
400;20/09/2023;;50;;;;;;;;;
397;20/09/2023;;150;;;;;;;;;
346;20/09/2023;;100;;;;;;;;;
397;21/09/2023;;150;;;;;;;;;
397;21/09/2023;;100;;;;;;;;;
397;21/09/2023;;100;;;;;;;;;
388;21/09/2023;;100;;;;;;;;;
395;25/09/2023;;;;;;;;;;348;
381;25/09/2023;;;;;;;;;;254.59;
353;11/09/2023;;;130.55;;;;;;;;
353;11/09/2023;;;30.5;;;;;;;;
353;11/09/2023;;;4;;;;;;;;
353;12/09/2023;;;8;;;;;;;;
353;12/09/2023;;;4;;;;;;;;
353;12/09/2023;;;4;;;;;;;;
353;12/09/2023;;;97.8;;;;;;;;
353;13/09/2023;;;20.58;;;;;;;;
353;13/09/2023;;;;;;;47.4;;;;
353;13/09/2023;;;107;;;;;;;;
370;11/09/2023;;;8;;;;;;;;
370;11/09/2023;;;;;;;6.7;;;;
370;11/09/2023;;;;;;;11.1;;;;
370;11/09/2023;;;;;;;11.5;;;;
370;11/09/2023;;;73;;;;;;;;
370;05/09/2023;;;82;;;;;;;;
336;04/09/2023;;;;;;;;;;;3.4
336;04/09/2023;;;;;;;;;;;4.5
336;04/09/2023;;;;;;;;;;;4.5
336;04/09/2023;;;;;;;;;;;3.4
353;23/08/2023;;;26.75;;;;;;;;
353;23/08/2023;;;41.5;;;;;;;;
353;23/08/2023;;;12;;;;;;;;
353;23/05/2023;;;51.55;;;;;;;;
353;24/08/2023;;;178.14;;;;;;;;
353;24/08/2023;;;31.55;;;;;;;;
353;24/08/2023;;;127;;;;;;;;
353;25/08/2023;;;6.99;;;;;;;;
353;25/08/2023;;;8;;;;;;;;
287;27/08/2023;;;39.79;;;;;;;;
370;30/08/2023;;;9.07;;;;;;;;
336;04/09/2023;;;22;;;;;;;;
370;11/09/2023;;;;;;;11.1;;;;
370;11/09/2023;;;8;;;;;;;;
370;11/09/2023;;;;;;;11.5;;;;
370;11/09/2023;;;;;;;6.7;;;;
370;12/09/2023;;;7.77;;;;;;;;
370;12/09/2023;;;10.75;;;;;;;;
370;12/09/2023;;;10.36;;;;;;;;
353;23/08/2023;;;148.7;;;;;;;;
353;25/08/2023;;;171.6;;;;;;;;
287;27/08/2023;;;87.67;;;;;;;;
353;22/08/2023;;;94.6;;;;;;;;
370;30/08/2023;;;65.2;;;;;;;;
336;04/09/2023;;;25;;;;;;;;
287;08/09/2023;;;78;;;;;;;;
370;11/09/2023;;;73;;;;;;;;
370;12/09/2023;;;135;;;;;;;;
383;22/09/2023;;100;;;;;;;;;
370;22/09/2023;;100;;;;;;;;;
388;25/09/2023;;100;;;;;;;;;
329;25/09/2023;;150;;;;;;;;;
388;26/09/2023;;100;;;;;;;;;
388;27/09/2023;;100;;;;;;;;;
397;18/09/2023;;;45;;;;;;;;
323;19/09/2023;;;;;20;;;;;;
346;20/09/2023;;;58;;;;;;;;
346;20/09/2023;;;;;33.6;;;;;;
353;13/09/2023;;;20.58;;;;;;;;
353;13/09/2023;;;107;;;;;;;;
353;13/09/2023;;;;;;;47.4;;;;
370;15/09/2023;;;6;;;;;;;;
370;15/09/2023;;;110;;;;;;;;
370;15/09/2023;;;6;;;;;;;;
370;05/09/2023;;;41;;;;;;;;
351;05/09/2023;;;;;67.2;;;;;;
323;13/09/2023;;;;;19.2;;;;;;
367;26/09/2023;;;;;31.2;;;;;;
351;26/09/2023;;;;;67.2;;;;;;
323;28/09/2023;;;;;19.2;;;;;;
388;22/09/2023;;100;;;;;;;;;
370;22/09/2023;;100;;;;;;;;;
329;25/09/2023;;150;;;;;;;;;
388;26/09/2023;;100;;;;;;;;;
388;27/09/2023;;100;;;;;;;;;
370;28/09/2023;;100;;;;;;;;;
397;28/09/2023;;150;;;;;;;;;
397;28/09/2023;;100;;;;;;;;;
397;29/09/2023;;150;;;;;;;;;
397;29/09/2023;;100;;;;;;;;;
323;02/10/2023;;150;;;;;;;;;
323;02/10/2023;;100;;;;;;;;;
4;30/08/2023;NF 21365;;;;;;;305.67;;;
397;18/09/2023;NF 171.272;;;;;;310.93;;;;
346;20/09/2023;NF 171.390;;;;;;415.2;;;;
397;20/09/2023;NF 716181;;;;;;2700;;;;
4;25/09/2023;NF 33.327;;;;;;;677.46;;;
367;27/09/2023;NF 001.504;;;;;;753.94;;;;
397;27/09/2023;NF 171.995;;;;;;25.98;;;;
293;27/09/2023;NF 31.015;;;;;;151.13;;;;
4;28/09/2023;NF 33.386;;;;;;;1025.76;;;
287;27/08/2023;SEM PARAR;;;;;;;;;;23.9
3;06/09/2023;SEM PARAR;;;;;;;;;;10.4
323;03/10/2023;;150;;;;;;;;;
323;03/10/2023;;100;;;;;;;;;
323;04/10/2023;;150;;;;;;;;;
323;04/10/2023;;100;;;;;;;;;
323;05/10/2023;;150;;;;;;;;;
388;05/10/2023;;100;;;;;;;;;
388;05/10/2023;;100;;;;;;;;;
388;05/10/2023;;100;;;;;;;;;
388;05/10/2023;;100;;;;;;;;;
4;06/10/2023;;150;;;;;;;;;
4;06/10/2023;;100;;;;;;;;;
4;06/10/2023;;100;;;;;;;;;
4;06/10/2023;;100;;;;;;;;;
4;06/10/2023;;100;;;;;;;;;
388;08/10/2023;;100;;;;;;;;;
388;08/10/2023;;100;;;;;;;;;
388;08/10/2023;;100;;;;;;;;;
289;09/10/2023;;150;;;;;;;;;
289;09/10/2023;;100;;;;;;;;;
323;09/10/2023;;150;;;;;;;;;
323;09/10/2023;;100;;;;;;;;;
388;10/10/2023;;100;;;;;;;;;
323;10/10/2023;;150;;;;;;;;;
323;10/10/2023;;100;;;;;;;;;
323;11/10/2023;;150;;;;;;;;;
323;11/10/2023;;100;;;;;;;;;
401;11/10/2023;;100;;;;;;;;;
401;11/10/2023;;100;;;;;;;;;
323;02/10/2023;;;;;19.2;;;;;;
323;05/10/2023;;;;;18.4;;;;;;
323;10/10/2023;;;;;19.2;;;;;;
323;11/10/2023;;;;;20.8;;;;;;
397;29/09/2023;;;22;;;;;;;;
397;28/09/2023;;;;;;;18;;;;
397;20/09/2023;;;;;;;20;;;;
397;20/09/2023;;;21;;;;;;;;
397;19/09/2023;;;28;;;;;;;;
397;27/09/2023;;;;;13.6;;;;;;
397;21/09/2023;;;33;;;;;;;;
397;28/09/2023;;;31.11;;;;;;;;
397;18/09/2023;;;40;;;;;;;;
372;15/08/2023;;;27.7;;;;;;;;
323;02/10/2023;;;14.7;;;;;;;;
323;03/10/2023;;;23.01;;;;;;;;
329;25/09/2023;;;22.16;;;;;;;;
330;30/08/2023;;;53.58;;;;;;;;
330;07/08/2023;;;19.28;;;;;;;;
330;16/08/2023;;;26;;;;;;;;
330;15/08/2023;;;21;;;;;;;;
330;14/08/2023;;;21;;;;;;;;
330;14/08/2023;;;;;;;12;;;;
330;14/08/2023;;;;;;;32;;;;
330;11/08/2023;;;21;;;;;;;;
330;10/08/2023;;;33.5;;;;;;;;
330;09/08/2023;;;9.5;;;;;;;;
330;17/08/2023;;;36.5;;;;;;;;
330;17/08/2023;;;;;;;20;;;;
330;16/08/2023;;;;;;;7.4;;;;
330;18/08/2023;;;21;;;;;;;;
330;17/08/2023;;;;;;;81.7;;;;
330;30/08/2023;;;;;;;14;;;;
346;20/09/2023;;;58;;;;;;;;
353;12/09/2023;;;97.8;;;;;;;;
353;12/09/2023;;;4;;;;;;;;
353;12/09/2023;;;4;;;;;;;;
353;12/09/2023;;;8;;;;;;;;
353;11/09/2023;;;4;;;;;;;;
353;11/09/2023;;;30.5;;;;;;;;
353;11/09/2023;;;130.55;;;;;;;;
353;06/09/2023;;;;268.9;;;;;;;
353;20/08/2023;;;;415.8;;;;;;;
353;21/08/2023;;;19.36;;;;;;;;
353;25/08/2023;;;;490;;;;;;;
353;13/09/2023;;;;290;;;;;;;
353;12/09/2023;;;83.7;;;;;;;;
353;11/09/2023;;;53.14;;;;;;;;
353;25/08/2023;;;171.6;;;;;;;;
353;25/08/2023;;;8;;;;;;;;
353;25/08/2023;;;6.99;;;;;;;;
353;24/08/2023;;;178.14;;;;;;;;
353;24/08/2023;;;119;;;;;;;;
353;24/08/2023;;;8;;;;;;;;
353;24/08/2023;;;31.5;;;;;;;;
353;23/08/2023;;;51.55;;;;;;;;
353;23/08/2023;;;12;;;;;;;;
353;23/08/2023;;;148.7;;;;;;;;
370;14/10/2023;;100;;;;;;;;;
401;16/10/2023;;100;;;;;;;;;
401;16/10/2023;;100;;;;;;;;;
323;16/10/2023;;150;;;;;;;;;
323;16/10/2023;;100;;;;;;;;;
401;17/10/2023;;150;;;;;;;;;
373;19/10/2023;;150;;;;;;;;;
353;23/08/2023;;;26.75;;;;;;;;
353;23/08/2023;;;;;;;41.5;;;;
353;22/08/2023;;;167.65;;;;;;;;
353;22/08/2023;;;94.6;;;;;;;;
353;22/08/2023;;;25.5;;;;;;;;
353;21/08/2023;;;56.26;;;;;;;;
353;21/08/2023;;;119.87;;;;;;;;
353;21/08/2023;;;;;;;23;;;;
323;16/10/2023;;;;;25.6;;;;;;
367;19/10/2023;;;;;24;;;;;;
370;31/08/2023;;;65;;;;;;;;
370;31/08/2023;;;6;;;;;;;;
370;31/08/2023;;;;;;;13.5;;;;
370;31/08/2023;;;25;;;;;;;;
370;10/08/2023;;;85.86;;;;;;;;
370;10/08/2023;;;6;;;;;;;;
370;05/09/2023;;;3;;;;;;;;
370;05/09/2023;;;37.5;;;;;;;;
370;04/09/2023;;;5.18;;;;;;;;
370;04/09/2023;;;86;;;;;;;;
370;04/09/2023;;;;;;;26.5;;;;
370;04/09/2023;;;6;;;;;;;;
370;04/09/2023;;;27;;;;;;;;
370;04/09/2023;;;12.5;;;;;;;;
370;12/09/2023;;;25;;;;;;;;
370;10/08/2023;;;33.62;;;;;;;;
370;30/08/2023;;;5.18;;;;;;;;
370;30/08/2023;;;63.27;;;;;;;;
355;19/09/2023;;;;;12;;;;;;
367;01/10/2023;;;89.3;;;;;;;;
400;20/09/2023;;;49.4;;;;;;;;
336;04/09/2023;;;25;;;;;;;;
336;04/09/2023;;;22;;;;;;;;
386;15/08/2023;;;54;;;;;;;;
386;15/08/2023;;;16.98;;;;;;;;
386;15/08/2023;;;;;;;101;;;;
287;27/08/2023;;;39.79;;;;;;;;
287;27/08/2023;;;87.67;;;;;;;;
383;01/08/2023;;;16;;;;;;;;
383;01/08/2023;;;41.2;;;;;;;;
383;02/08/2023;;;49;;;;;;;;
